study_hours_per_day,attendance_rate,previous_grades,sleep_hours,extracurricular_hours,parental_education,internet_access,tutoring,family_income,motivation_level,gender,school_type,distance_to_school_km,teacher_quality,stress_level,performance
1.2386886530025318,76.58841679672851,54.279789845143526,6.847007925046102,0.0,Master,Yes,No,High,Medium,Male,Private,1.5084670954445558,High,8.125337010461365,At Risk
2.080634549896448,83.76619470708727,72.81919857520722,5.736351054810511,1.5282917591582463,High School,Yes,No,Medium,Medium,Male,Private,1.1984153922592224,Low,5.956447880325246,Average
3.0627721334564817,100.0,69.82517812064751,8.126309169101997,0.11841408132767905,Bachelor,Yes,Yes,High,Medium,Male,Public,10.10343365703533,High,4.32450193459613,High Performer
4.039136575316251,51.53637582433423,67.5208970895023,7.981646540658431,0.20904527599280853,High School,Yes,Yes,Medium,Medium,Male,Public,4.567348289574704,Medium,3.403628212206068,Average
4.776488530703684,99.25818862452937,50.07277277219931,8.458085448609584,0.7984224149624397,Bachelor,Yes,Yes,High,Medium,Female,Public,7.2129078999727,High,3.5354351791395953,High Performer
2.9113842802698016,76.5653390628482,62.27745256796499,6.980043046932047,0.8933733134820472,High School,No,No,Medium,Low,Female,Public,15.712588455610014,Medium,3.8934646826264787,At Risk
4.280150146715617,61.51823927515308,32.34402430335718,6.100266965020226,0.8544582776599279,High School,No,No,Low,Medium,Male,Private,5.164674351503975,High,9.302328082851538,At Risk
2.866925601470016,55.04529561391515,67.67714995828085,4.661819507464237,2.621862740534494,PhD,Yes,No,Medium,Medium,Male,Private,20.259297281758993,Low,8.612564592765198,At Risk
3.0827232955120776,72.1631941383445,86.4328656172035,8.229059902209109,1.3925731266975967,High School,Yes,Yes,Medium,Medium,Female,Private,1.8681177583101731,Medium,6.492556779870788,Average
1.8900083547276667,88.82475167886689,42.88801801936842,7.635834223665979,1.7845825101530237,Master,Yes,Yes,Medium,Medium,Male,Public,1.0306160032986242,High,3.078773647174348,Average
2.6151501308336433,73.08676319433698,56.21108490023367,5.551326050704061,3.073079329401122,PhD,Yes,No,Low,Medium,Male,Private,2.581786878604005,High,6.786111853422073,At Risk
1.9724730915754995,97.66732395371021,69.93660168065195,6.192139490055064,1.0804129702622887,None,Yes,No,High,Low,Male,Public,3.181938705892353,Low,4.52276594297879,Average
2.536190120534001,53.23236464922662,83.79263951641225,6.299861782072839,1.6825449215543333,Bachelor,Yes,No,Low,Medium,Female,Private,11.286220678841365,High,1.0,High Performer
5.580462694911759,74.81866578230918,58.276630755497756,4.775523352026372,2.4389119833114985,High School,No,No,Low,Medium,Male,Public,4.104225977026107,Low,5.574201274802519,At Risk
2.5759016667520855,56.214098333803214,54.616245061011554,5.7734764050923,0.0,None,Yes,Yes,Medium,Low,Female,Public,1.7278343343383544,Medium,3.3161739183318897,At Risk
7.948573097256086,80.45447823937452,35.46615286375875,5.299254464790469,0.0,Bachelor,Yes,Yes,Medium,Low,Male,Public,6.7862859088203535,Medium,3.3838931418199256,Average
4.739976851321334,88.3033108514595,66.5515719396216,6.381281482168095,2.415340794557267,Master,Yes,Yes,Medium,Low,Male,Public,3.524398057157025,Low,4.499184012863985,Average
4.2772541855423105,68.6885730947842,95.63114060215617,5.891953752505656,2.590417136680278,None,Yes,Yes,High,High,Male,Public,0.8844732174634186,Low,4.003354054115174,High Performer
2.7124633297281795,35.936792150592986,69.16037692947013,4.559492618699877,4.477064161822893,Bachelor,No,Yes,Medium,Medium,Female,Private,4.299785782996847,High,4.931486361791984,At Risk
5.050464819113487,77.98422220194742,64.6658153122443,10.033885345854223,2.189713851040172,Bachelor,No,Yes,Medium,Low,Female,Public,12.117808809773724,Medium,4.835338899965589,At Risk
3.136543260643339,81.55107827600264,69.83123466150478,8.878811096543846,2.983687660709714,Master,No,Yes,Medium,Low,Male,Public,9.245543237896856,Low,1.2483818143047372,Average
4.183014721968042,81.06442132442547,64.83361994077097,5.8314708677200215,1.7654328276968314,High School,Yes,Yes,Low,Medium,Male,Public,4.419238385784895,High,8.040555977765667,High Performer
7.840126807403192,93.53673287733231,52.80478441609805,7.4086320949804145,2.356672665902104,Bachelor,Yes,No,Medium,Medium,Female,Public,2.3667113727034765,High,3.0332465541026403,High Performer
3.8559101504130253,58.93419480526427,77.34919873516557,7.626197634731943,4.00070821009944,Bachelor,Yes,Yes,High,High,Female,Private,0.5,Medium,3.095203229739054,High Performer
5.723909989428513,85.20324158175674,68.38642284667631,8.786628782160214,0.0,Bachelor,Yes,No,Low,High,Male,Public,3.1710804146179505,Low,4.342893496419405,At Risk
2.945235362311169,92.88761268716962,65.26419877900486,5.7720924600098815,2.4963395090860168,Master,Yes,No,Medium,Medium,Female,Public,6.97323448373735,Low,4.783330305261412,Average
3.9475172642545573,48.32118623990225,50.369509590826254,8.638160175973638,4.562704076092839,Master,Yes,No,High,Low,Male,Private,2.2335744059772717,Medium,7.917959633663678,At Risk
6.656200953453265,79.79477738878465,84.55261897902139,6.178142043689597,2.338441063051211,None,Yes,No,Medium,High,Male,Private,1.3423185074427386,Medium,5.5388469041098025,High Performer
3.059549413318349,67.43730253488492,74.97054117999664,4.99620639374708,3.9806875558794172,Bachelor,Yes,Yes,Medium,High,Male,Public,13.395835752463894,Medium,6.1329309682190685,High Performer
6.718672836995394,73.77715990347531,56.70618743949047,8.086204838971746,1.2449454205646693,High School,Yes,No,High,Medium,Female,Private,8.61739386921535,High,5.549072375166563,High Performer
5.061627903183213,80.21514725307505,80.02737280522906,8.936137636183641,1.9615430070035438,High School,Yes,No,Low,Medium,Male,Public,5.084363683833455,Medium,5.462923164997546,Average
3.1562998361585985,67.69157153829671,57.536437424221894,10.881863460296028,2.040229642866305,Bachelor,Yes,No,Low,Medium,Female,Private,0.7354478474409042,Low,5.619459006174018,At Risk
4.948611608583281,64.86437881257582,53.26994761233445,5.20041210236468,0.0,High School,Yes,Yes,High,Medium,Female,Public,0.7827359816041858,High,1.1345317148621228,Average
5.458831674440095,75.51228626232037,53.604453237795695,8.048379527621183,0.5981866065797599,Bachelor,Yes,Yes,High,Medium,Female,Private,0.5447212671076604,Medium,4.500163030320943,High Performer
4.932714943325795,58.69131091705796,38.43397170367864,6.3852981343097,0.6837499047392168,PhD,Yes,Yes,Medium,High,Male,Public,4.789427975068097,Medium,7.324522221142315,Average
1.6446629201643153,58.712623066722216,72.07313570627309,8.175038065786048,2.9864792936390328,High School,Yes,No,Medium,Medium,Male,Public,0.6140188224039043,High,10.0,At Risk
2.909294236262697,85.19059924434755,37.53282682492475,4.794265673153124,3.0465837268208658,Master,No,No,High,High,Female,Public,9.245688794184066,High,2.59138213492098,Average
3.628722046672743,57.76808947262016,46.573342531013566,5.105845336452154,2.38884373124784,Bachelor,Yes,Yes,Medium,Low,Female,Public,24.78428923512964,Medium,5.846159920648706,At Risk
3.8883498563499304,84.99468751363818,33.866179863822,5.8361877652502745,2.988923476226847,Bachelor,Yes,No,Low,Low,Female,Private,2.2812783132055,Medium,3.8579068442513167,At Risk
4.9310081463260165,81.93886939280927,63.7089546081366,7.118446068502127,1.8030207047338713,Master,Yes,No,Low,Medium,Male,Public,3.0226590504779733,High,9.095303807793698,Average
4.2665515013998805,49.11289906814105,62.74519309592192,6.038378100192467,3.442318003447452,High School,No,No,Medium,Low,Male,Public,6.218199153062304,Medium,2.292434478417037,At Risk
1.9969834619348479,64.83653021496517,60.09955680220454,7.98858151587013,2.010546131158486,Bachelor,Yes,No,High,Medium,Female,Public,13.835260892177248,Medium,6.24987898063176,Average
4.570296776508945,92.91164104571058,49.36133457994136,8.540341927386871,2.069436856912108,Bachelor,Yes,No,High,Medium,Male,Public,11.226006163008034,Medium,2.18557780099162,High Performer
4.915878617925735,60.28251703290478,47.416493698450395,7.899366311868034,1.6812888400851063,High School,Yes,Yes,High,High,Female,Private,0.5,Medium,4.362866663878335,Average
4.83968567189656,68.03393606535919,71.96554795319861,9.428181459491302,2.8213405731637136,Master,Yes,No,High,High,Male,Public,0.9260594643097003,High,4.931373338500382,High Performer
5.621171088331932,81.93091339877844,56.74172102437268,7.623739944183015,1.494561420064504,Master,Yes,Yes,Medium,Medium,Male,Public,7.024271654752843,Medium,7.139383363479215,Average
5.250883231823356,86.75085763923893,69.74537482304217,5.17465493448975,3.171717652637682,High School,Yes,No,Medium,Low,Male,Private,5.838093608899429,High,2.8456663476829442,High Performer
4.688770118842655,71.22691670933257,51.72126970813666,9.04506477030751,0.641421031140792,High School,No,No,High,Medium,Male,Private,0.7148423045574402,High,6.326766097694771,At Risk
3.8947514328120296,66.03734707962538,67.71594114156623,6.092265646591004,0.6813004943261673,Bachelor,No,No,Medium,High,Male,Public,3.4864244655054426,High,5.037555446775894,Average
1.5085585997260127,96.33554792547761,84.54917055974096,8.365627749528354,2.824912106151805,High School,Yes,No,Medium,Medium,Female,Public,7.589187368939481,Medium,5.545586772571959,Average
4.644427328698879,100.0,73.79248700589176,9.36060132483266,1.8937469425003848,Bachelor,Yes,Yes,Low,Low,Male,Private,1.2344967599949488,High,6.9166654293702825,High Performer
4.311531530744666,89.68287076172693,58.813792726752794,7.685032016095599,1.4553303006162461,High School,Yes,Yes,High,Low,Male,Private,10.250875492784058,Medium,2.4348866139894247,High Performer
4.4073682557930605,76.27977213847537,68.85798455533892,4.755761780253025,3.068069278970552,Bachelor,No,No,Medium,Medium,Female,Private,0.5,Low,6.621189946297185,At Risk
2.0848771362695357,62.8760141753861,61.3900223820468,5.622681750235312,1.2712863030966988,None,Yes,Yes,Medium,Low,Male,Private,7.620777512378021,High,3.8621902938211505,At Risk
2.3784151893876064,62.54333390165152,65.11820277042092,8.984116700327704,1.7597584948395562,High School,No,No,Medium,High,Male,Private,4.783206112196632,Medium,7.191746909953652,At Risk
5.579729279999356,82.83771157898636,60.115834217772445,6.7463159715357754,3.6790735400853913,Bachelor,Yes,Yes,Medium,High,Female,Private,1.8931375004361426,Low,5.6691152690757605,High Performer
3.9406672692150173,81.27597331333025,62.53497191171913,7.119360302413249,3.8469708149727806,Bachelor,Yes,Yes,Low,Medium,Female,Private,6.381508820825874,Low,4.580943236965889,High Performer
5.022251046058937,96.02397889419645,68.18140029611263,8.138236624245414,3.8868778523243925,PhD,No,Yes,High,Medium,Male,Public,7.624697924763513,Low,3.819948061818357,High Performer
4.042477564195692,84.75675138804209,50.09961950627074,8.044484293120485,1.6614490676793066,Master,Yes,No,Low,Low,Male,Public,13.582854847609912,High,6.646589988710661,At Risk
4.044634209243617,52.45379547360273,49.761817595150326,7.418199718578191,3.476843485981364,High School,Yes,No,Low,High,Female,Public,2.292547084880077,Medium,7.521903370961855,At Risk
5.407425708963997,90.77921426584378,44.171861692531834,6.686997443169301,0.8612566066775862,None,Yes,Yes,Medium,Medium,Male,Public,5.792077968967807,Medium,3.934296918279631,Average
3.225932907673939,60.02909059028381,40.99593343244435,6.530997331401464,0.9117165503335269,Master,Yes,Yes,Medium,Medium,Female,Private,4.614264541353305,High,2.733986868437206,At Risk
4.144181165411475,69.24043092071473,46.74075961669281,8.286848237937015,0.0,Master,Yes,No,High,Medium,Female,Private,3.7243719975756044,Medium,6.388422085890451,Average
3.3065870669424364,78.75300309377542,67.39193760206194,7.83035429660169,4.007441842278236,Master,Yes,Yes,High,Medium,Female,Private,11.055341136998525,High,2.1029381159325995,High Performer
3.3482556588515267,100.0,51.60818726762174,6.614049999073315,0.9632241811087061,High School,Yes,No,High,Medium,Male,Private,0.5,Medium,2.3889751248340567,Average
3.536241814797041,100.0,72.70421696346645,8.62316846948971,1.848160904303528,PhD,No,No,Low,Medium,Male,Public,1.6572058113585424,Medium,2.8745994489442017,At Risk
4.333200657450569,84.10084588704274,65.52070623128843,6.806448827305324,0.9076107896860592,High School,No,No,Low,Medium,Female,Private,3.8639532680934616,Medium,4.169099033922501,At Risk
3.281877067504784,72.25205071919419,35.47243679842919,5.72250673849841,2.8341982979961684,Bachelor,Yes,No,Medium,Medium,Male,Public,0.9818585678164387,Medium,2.32733622156911,At Risk
5.883634188360281,83.01758472720826,74.82463376332535,5.8615439516449825,1.5492396071391918,Master,Yes,No,Low,Medium,Male,Public,11.922585164575313,High,1.1224001812368445,High Performer
2.658089046670744,88.31483138810754,77.16197968387564,5.531888745535351,0.4342197314804608,High School,Yes,No,High,Low,Female,Public,5.214872651712325,Low,2.7291116113257536,At Risk
3.7196925337579616,70.18998561664212,50.0920598774772,6.591384975094469,2.5299950770232726,Master,Yes,No,Medium,Medium,Male,Private,3.249317840011887,High,6.284948893145238,Average
3.3404034125887376,100.0,71.30287314342488,8.850586417504289,0.2795239702277259,High School,Yes,No,High,Medium,Male,Public,8.428943194050554,Medium,2.4569118557464655,Average
6.1704668265306,78.45106138787104,52.15252643886201,5.792357228454237,0.9951131296214104,PhD,No,Yes,Low,Medium,Female,Private,2.9972477871791976,Medium,4.31946064409166,High Performer
4.294832164767362,82.46614633637091,66.46505565122503,7.282713641527154,0.0,High School,No,No,Medium,High,Male,Public,4.089619459481445,Medium,8.893396924731125,Average
5.547766809202953,84.98886378081693,46.03252389567552,6.0149659815588805,0.2912502653628719,PhD,Yes,Yes,Medium,Low,Male,Public,0.5,Low,4.9016517399458195,Average
1.7716594404445418,81.32379915921683,38.103403211981345,6.609536438092844,2.2142350036645735,High School,Yes,No,Low,Low,Male,Public,2.2761704310847146,Medium,5.685061979459187,At Risk
4.4005753988038885,87.58410750704418,59.257742155805474,4.7349381820221215,0.0,Bachelor,Yes,No,Medium,Low,Female,Public,0.747087251642603,High,3.1079199634968937,Average
5.334446193435156,65.74120220179616,63.14406580587746,6.669192656265194,0.22262513045394128,Bachelor,Yes,Yes,Medium,Medium,Male,Private,5.850896147512414,Medium,9.326949707400285,High Performer
4.123425983913136,66.62547369080954,59.03480459578094,6.709441930292557,1.9971573006406302,Bachelor,Yes,Yes,Medium,Medium,Male,Public,3.2602849162134238,Medium,3.917411021723143,Average
5.598220562598026,58.497686505424575,47.239541626661605,7.810431916053543,1.347671724688337,High School,Yes,No,Medium,Medium,Female,Private,1.7959444867250183,Medium,4.543790631096967,Average
3.224067324849442,81.59251845930339,59.00151406803295,7.334921369883056,4.390443963151171,Bachelor,Yes,No,Low,Low,Female,Private,3.153983438667191,Medium,7.634117355934729,Average
6.114021160278369,86.6840475526817,69.03942128871101,5.202411812571932,4.2006758552292505,High School,Yes,No,Medium,Medium,Male,Private,1.1762697348353066,Medium,4.6365315102927624,High Performer
7.448347185428876,81.86659299227829,64.32660454816194,8.626297366065314,0.9584930446986157,Bachelor,No,No,Medium,High,Female,Public,12.957114664515018,Medium,5.09577756535043,High Performer
3.4557421593405113,100.0,67.7375154589882,7.315454560332993,2.6685651420841783,High School,Yes,Yes,Low,High,Male,Private,0.5,High,4.436623358421741,High Performer
3.3317462178988424,74.9160597175643,54.94827199318651,7.29759027576623,2.8991390682553417,PhD,Yes,No,Medium,High,Female,Public,10.02787216079756,Low,4.4503352438855455,Average
6.1800767156765515,85.03112483388769,82.57576872074239,6.986226469922292,1.283025370370716,None,Yes,No,Low,High,Male,Public,3.580633890510536,Medium,5.741004021656184,High Performer
6.369358218596068,58.624486857910284,47.35739995167829,6.22336382916667,0.20535015620215535,High School,No,No,Medium,High,Male,Public,4.824077418164863,Medium,6.105886378396211,High Performer
3.2157099592700975,69.19350446288398,72.31340445630077,7.326703509623089,1.9852418608303308,High School,Yes,Yes,Low,Low,Female,Private,1.802021022895329,Medium,3.7135031375748655,At Risk
3.369719774356214,85.43306636348666,82.72836639439942,7.713382653892873,1.792585190223067,Bachelor,Yes,No,Medium,Low,Male,Public,17.010631584092444,Medium,3.4678390877061407,Average
3.577323086709239,87.73653166114715,72.21362139123343,4.379656462981668,1.4770826036352571,High School,No,Yes,Medium,Low,Male,Public,1.6553907640585974,Medium,3.7817278222848736,At Risk
1.9833242334485846,70.59049578503726,61.96213659402755,6.191858743980856,2.530780241797382,Bachelor,Yes,Yes,Medium,Medium,Male,Public,4.4443263229724135,Low,2.1974919716004635,At Risk
2.6220220802737026,73.92601122212899,57.07554430005531,6.617579544394616,1.0991244715932815,Master,Yes,No,High,High,Female,Public,25.116099576888566,High,1.8191394829614054,Average
2.493788849871898,52.231893799787855,80.54131476569384,7.384255908541418,0.6176029429050283,Bachelor,Yes,Yes,Medium,Low,Male,Public,10.64712673788569,High,5.594334294449816,Average
2.8483036523438074,69.64456198790086,43.65537612107491,8.78996650889069,2.1308995644197983,Bachelor,No,Yes,Medium,Medium,Male,Private,3.8429090493677727,Low,6.877191606350224,At Risk
3.947972668919828,88.35574745279679,50.44813609430535,5.8423887781048265,2.463164111082651,High School,Yes,No,High,Medium,Male,Public,23.216709190941703,Medium,6.742090586290435,Average
4.351322098804781,83.6280752415985,59.03663351762418,6.253057229773237,0.5880260673199365,Bachelor,No,No,Medium,High,Male,Private,6.042747335317396,High,1.0,High Performer
6.325750739221116,82.50998582071814,83.56480636267997,6.231198834030175,3.1137087331892976,High School,Yes,No,Medium,Medium,Male,Public,1.1703932113175626,High,4.509869825913478,High Performer
2.5024689388918135,75.7466053077144,70.69651454061344,5.797708614843188,0.0,Master,Yes,No,Medium,High,Male,Private,2.600982050772198,High,2.795816088814882,Average
5.476483597714876,75.10594737942264,50.47931362234632,6.4792202573316064,1.306263849541228,High School,Yes,No,Medium,Medium,Male,Public,2.0360331234278344,High,5.287474875641713,Average
3.6790167336617365,65.09518290789829,60.34538441922645,8.156203329981956,1.6903897565628692,Bachelor,Yes,Yes,High,Medium,Male,Public,2.1080769350562485,Low,4.164352962381238,Average
3.9258044355213504,85.48242630303803,55.78515283855558,5.4192467569534815,1.2365315448176841,High School,Yes,Yes,Low,Medium,Female,Public,7.145099985412102,High,6.183823812489177,Average
5.012229238249906,81.31459416584084,54.353165116496974,7.641721592729355,1.321927431738569,Master,Yes,Yes,Medium,Medium,Female,Public,4.388511276268617,High,4.9616938191973174,High Performer
2.315916967656552,82.380282719892,79.68334337835168,4.447146654972497,4.245289378769737,High School,Yes,No,Low,Low,Female,Private,0.5,Medium,1.2079962101642217,At Risk
4.573614619276076,67.1094773599863,44.42385306104742,6.157993005336691,0.9789390931533217,Bachelor,Yes,Yes,Medium,Medium,Male,Public,10.496118978877576,Medium,3.0658282544009188,Average
4.249678312319584,42.69985620193133,89.1317128360156,6.505766049673021,4.929466066966297,High School,No,Yes,Low,High,Female,Private,1.7605422205839778,Medium,5.011570229653307,Average
4.738676896012223,91.45729067630543,77.42344535276933,9.512289509371097,2.524552135677262,Bachelor,Yes,No,Medium,Medium,Male,Private,29.17209359103587,Medium,5.180220858462173,High Performer
4.433752965861727,67.81743815987394,81.36292505905547,6.587796542870968,2.1104661647743903,Master,No,No,High,Medium,Female,Public,15.41634406951998,Medium,2.1886463845919963,High Performer
7.682950209866341,62.058363539353195,58.05590731962113,3.6981347898236225,2.571488424065199,Bachelor,Yes,No,High,Medium,Male,Public,14.111476732437534,Low,1.9270805929077564,Average
3.043390023623026,85.4021836787099,62.75088921381336,4.001666639708125,5.035913299102343,Bachelor,No,No,Medium,Medium,Male,Public,8.333418228595413,Low,5.112490675146358,At Risk
3.2035045674972737,69.11981040121306,43.502722782129325,7.051044379520022,0.8076883952822624,Master,No,Yes,High,Low,Male,Public,1.2462399564176865,Medium,2.1926653878989453,High Performer
3.0652892103628533,90.89904576069932,57.130063893997956,7.920656283684863,0.6554984972763329,Bachelor,Yes,No,Medium,Medium,Male,Public,3.8031995750992245,Medium,1.6627411469984286,Average
3.166784321259618,84.25508924365046,72.40482271464727,7.563183786440879,1.094160564113695,Bachelor,No,No,Medium,Low,Female,Private,1.2699640894197384,High,4.109718974737317,Average
3.0439193090402235,85.25353984800716,84.44094592672094,7.251355158701485,2.038571776357473,Bachelor,Yes,No,High,Low,Female,Public,1.5033330770036721,Low,4.023107817322698,Average
5.783524796661328,54.51066433199199,48.392647747963224,8.7433893962585,0.0,Bachelor,No,Yes,Medium,High,Female,Public,4.720259785121644,High,3.243199045321398,Average
6.130756371984782,93.179159780796,59.517410945221016,6.190613168894303,2.0268070871823296,High School,No,No,Medium,Low,Female,Public,0.5,High,3.592526086550074,Average
3.1438805593757855,78.91875796850785,62.73051169651217,8.342365834040237,4.032256560096407,Master,Yes,No,Low,High,Male,Public,17.443355261762882,High,5.027671446444789,High Performer
2.751466640343657,69.46084291130695,44.06316196711272,4.551977672460374,2.181688868749733,Bachelor,Yes,Yes,Medium,Medium,Male,Private,12.546396681345751,Medium,3.5596741926403617,At Risk
4.707123334579606,77.15082701013377,73.87023862637601,5.6425782505929005,1.6487774492296676,High School,Yes,No,High,High,Female,Private,2.396372937657954,Low,5.1413940433296785,Average
3.1716654335785432,48.356471506525196,54.14014502386087,4.2894379076022755,1.258207461579647,Master,Yes,Yes,Medium,Low,Female,Private,3.6223889721365676,Medium,4.239062927765331,At Risk
4.949397726633266,81.12979217221006,62.06914473234464,6.587732048995312,3.0782140454618774,High School,Yes,No,Medium,Medium,Female,Private,3.1379154830938907,Low,5.335300310773311,Average
4.304384531276949,59.559427377268925,58.22075942132184,6.930608174100486,1.009000672114343,High School,Yes,No,Medium,Medium,Male,Public,10.693825642290054,High,6.75641113087329,At Risk
1.726383827504152,54.70994571234698,53.159922414204885,7.17115223833978,4.2156751047190975,Bachelor,Yes,Yes,High,High,Female,Public,5.833415225107147,Medium,6.67849569078119,At Risk
6.321257801995093,52.16461220673163,64.89432521779167,7.092825029330703,4.320031697257228,Master,No,Yes,Low,Medium,Female,Public,1.6294211713320577,Medium,7.576420942132167,High Performer
6.693816509643282,91.69032562484888,61.76585632147967,5.608670003782408,2.308100958394145,Master,Yes,Yes,Medium,Medium,Male,Private,2.960551281023047,High,6.67629379379432,High Performer
3.0808169642734207,65.56104909460817,59.42213176582002,6.714638733380177,1.9861818943080258,PhD,No,Yes,Low,High,Male,Private,2.8015324193139173,High,5.477115063083609,Average
3.4184476600960236,98.00591564874749,54.07307567479486,4.753829997091377,3.236791769889871,Master,No,Yes,Medium,Medium,Male,Public,16.01195822835355,High,4.13313672471971,High Performer
4.428798086087357,66.96297805421554,69.79287006174434,9.044843462698376,3.3137582026727905,None,Yes,Yes,Medium,Low,Female,Public,0.963744124536809,Medium,4.224478154367552,Average
4.501685184980538,49.3896306361058,89.80425902738428,6.544560890652998,1.0328099227287015,High School,Yes,No,Low,Medium,Male,Public,0.5,Medium,3.2444453871283794,At Risk
4.987816409009246,58.25213340077011,67.09830849258691,6.266670821434463,1.3681338402359575,Master,Yes,Yes,Medium,Medium,Male,Private,10.627169068802505,Medium,5.009058582103116,Average
7.015306808149525,93.53717430010408,79.94177322366693,9.383410492666124,0.4131830783800454,High School,Yes,No,Medium,Medium,Male,Public,11.349911414374727,Low,6.39477495742387,High Performer
3.734579158758926,72.66152733095,44.14667112269806,5.136630199676157,2.4908779260008687,Bachelor,Yes,No,Low,Medium,Female,Private,10.268443570226005,High,3.548664794233959,At Risk
2.802554133192319,66.77569055264098,67.36642158940654,5.311619328952046,2.7999534601482687,Bachelor,Yes,No,Medium,Low,Male,Public,3.576727916558972,Medium,4.925564282672452,At Risk
1.931021157978209,77.40027338779181,48.539475215434,5.355669512697152,0.3800892345664726,High School,No,No,Low,Medium,Male,Public,5.390291310913052,Low,3.6452755425564614,At Risk
2.9036049400871216,82.52674104251318,42.846126087021474,6.898192927450777,1.4537613142206092,Master,Yes,Yes,Medium,High,Female,Private,4.143266008099954,High,5.41870866037523,High Performer
3.9503095406893043,91.76098223853691,53.909428888114455,7.647447444456396,0.383295298902381,Bachelor,Yes,Yes,Medium,Medium,Female,Public,0.5,Medium,3.9012332321000995,High Performer
6.691836795276681,96.7274884483939,82.87849001620359,8.10951320217675,0.921440227707395,Bachelor,Yes,No,Medium,Medium,Male,Private,4.5296590673321795,High,3.5209788574118948,High Performer
3.223583051445743,69.60347031316371,79.25023743004468,10.857992976242453,2.6612204722715593,PhD,No,No,High,Low,Female,Private,0.5,High,3.6400666101359493,Average
4.335681927458348,55.10928470876942,68.645070830816,3.6258513186988544,1.1198215199860648,Bachelor,No,No,Medium,Low,Female,Public,1.9651196788777128,High,6.006657547691133,At Risk
3.975365655890872,68.79802258315085,42.009491601651035,7.913103383686625,1.6390088527612416,High School,No,No,Low,Low,Male,Private,13.462797214685128,Low,4.80650118933929,At Risk
5.782589910172126,78.9042075987433,62.05579022918095,6.1643041411416535,0.047225926463221546,Bachelor,Yes,No,High,Medium,Male,Public,1.8123533167163053,Medium,4.143156539999929,High Performer
7.790398638810433,60.54361610684084,69.52550013352604,6.12037727666684,2.224388251669597,Master,Yes,No,Medium,Medium,Male,Public,14.052627967355914,High,5.522809005094421,High Performer
3.2036968406195188,60.642736276574354,67.63304344367897,6.070341807619183,1.9468720161864215,Master,No,No,Low,High,Male,Private,1.4393034896834433,High,4.170967565064699,At Risk
3.265840836222667,80.15681822324828,37.343096247788814,5.63684549378804,1.1252488999602055,Master,Yes,Yes,High,Low,Male,Public,1.888487899076718,Medium,7.253035787371406,At Risk
5.566241315603608,74.27021472644323,51.64523227970192,9.526787251905178,1.773182842781031,Bachelor,Yes,Yes,Low,Medium,Female,Public,4.949787228271592,Medium,3.052267692613487,Average
5.022837234439467,75.4919549311738,64.03883353776925,8.263445990520854,2.216353856604133,High School,Yes,No,Medium,Medium,Male,Private,7.169592455432746,Low,4.6260569743654365,Average
6.77006098860405,63.62256997949896,73.04436364275784,7.0347939678360625,1.022158221308787,Master,Yes,No,Medium,Medium,Female,Public,3.4796328775593004,High,2.1904695566659984,High Performer
4.875892277988946,71.54398928691349,32.05808268350081,9.026523628730502,0.22848494719786472,Master,Yes,No,Medium,High,Male,Private,10.6902576768666,Medium,4.306251216219812,Average
3.4610618638194106,61.136502835975435,62.56814036780212,4.731206552051686,4.166689319224178,High School,Yes,Yes,High,Low,Female,Private,0.5,Low,1.6407290045867402,Average
4.885982246038464,88.3529761668718,67.14573154818429,5.003942303003611,1.2400727543476728,High School,Yes,No,Medium,Low,Male,Public,12.76773754268878,Medium,6.492633045118253,At Risk
5.663055370874361,90.52874002085629,77.7441798277432,3.7330484017079684,1.8838878761757327,PhD,Yes,Yes,Low,Medium,Female,Public,1.0926945939713417,Medium,6.5330075340111575,High Performer
5.230723271796046,47.307182066428595,75.39286376356155,5.950878189815069,3.2130076820243763,Master,Yes,No,High,Medium,Female,Public,10.781126780264911,High,6.568340347448952,High Performer
4.760911046660946,61.05733709711385,73.73856978213207,7.242547790057129,6.2348662250845805,Master,Yes,Yes,High,Low,Female,Public,2.561326460342805,Low,5.057744960348936,High Performer
5.600012034383731,52.55206117364881,53.000892399470985,7.1542878668985015,0.5066162601333613,Master,Yes,Yes,Medium,Medium,Male,Private,8.941538842167258,Low,3.240259190579816,Average
5.753943385668509,65.24964098389653,36.37996794315039,7.2240128665898204,2.539792656471812,Bachelor,Yes,Yes,Medium,Medium,Female,Private,5.56861262435416,Medium,3.3993187359281007,Average
6.07323848655629,73.74843045314459,59.10420864407899,4.883414753400878,1.1509372576470724,Bachelor,Yes,Yes,Low,Medium,Female,Public,0.9675695860512991,Medium,8.060344110441042,High Performer
4.973064831384464,53.255321704522046,80.0244773781284,8.204732113921033,1.353451634507947,Bachelor,Yes,No,High,Low,Female,Public,12.508081602791796,Low,7.871354207599593,At Risk
3.7493228795247187,61.1721028031203,85.90181791286648,7.3594412773584965,1.1357455747918521,High School,Yes,Yes,Low,Medium,Male,Private,1.4086152503183484,Medium,5.245110313901543,Average
4.220070529649984,59.94063941877752,75.65823653446678,8.099581422198998,0.6492140386392982,Bachelor,Yes,Yes,Low,Medium,Female,Public,1.3994963108487117,Medium,3.9687319318393457,Average
5.809763449762535,78.10900994098417,71.44011234202601,4.1608567336149225,1.9504503658584063,Bachelor,Yes,No,Medium,Medium,Male,Private,8.41485438991622,High,7.737246845397021,High Performer
